,judul,link
7216,[SALAH] Informasi Biaya Tilang Terbaru,https://turnbackhoax.id/2018/03/28/salah-informasi-biaya-tilang-terbaru/
7217,[SALAH] @Yusrilihza_Mhd: “London Menutup 500 Gereja dan Membuka 423 Mesjid Baru”,https://turnbackhoax.id/2018/03/27/salah-yusrilihza_mhd-london-menutup-500-gereja-dan-membuka-423-mesjid-baru/
7218,[SALAH] “Siap-siap Konsumsi Garam Impor dari China”,https://turnbackhoax.id/2018/03/27/salah-siap-siap-konsumsi-garam-impor-dari-china/
7219,[SALAH] Muhammadiyah Keluarkan Fatwa Haram Memilih PSI,https://turnbackhoax.id/2018/03/27/salah-muhammadiyah-keluarkan-fatwa-haram-memilih-psi/
7220,[KLARIFIKASI] UNIVERSITAS SEBELAS MARET NYATAKAN TAK ADA PENCABUTAN PENERIMA BEASISWA BIDIKMISI,https://turnbackhoax.id/2018/03/26/klarifikasi-universitas-sebelas-maret-nyatakan-tak-ada-pencabutan-penerima-beasiswa-bidikmisi/
7221,[SALAH] KONTROLER PS TERBUAT DARI HIDUNG ANJING,https://turnbackhoax.id/2018/03/26/salah-kontroler-ps-terbuat-dari-hidung-anjing/
7222,[SALAH] “Pose Dua Jari ‘Peace’ Rentan Duplikasi Sidik Jari”,https://turnbackhoax.id/2018/03/26/salah-pose-dua-jari-peace-rentan-duplikasi-sidik-jari/
7223,[SALAH] Kelahiran Anak Sapi Mirip Manusia Efek Mistis,https://turnbackhoax.id/2018/03/26/salah-kelahiran-anak-sapi-mirip-manusia-efek-mistis/
7224,[BENAR] “Years of Living Dangerously: Last Stand”,https://turnbackhoax.id/2018/03/24/benar-years-of-living-dangerously-last-stand/
7225,[HOAX] EMPAT JURUS EMERGENCY “TRICK MENOLONG NYAWA”,https://turnbackhoax.id/2018/03/24/hoax-empat-jurus-emergency-trick-menolong-nyawa/
7226,[BENAR] “2 Petani di Rokan Hilir tewas tersambar petir saat berteduh di pohon sawit”,https://turnbackhoax.id/2018/03/24/benar-2-petani-di-rokan-hilir-tewas-tersambar-petir-saat-berteduh-di-pohon-sawit/
7227,[SALAH] “Ini Adalah Orang yang Pernah Membakar dan Merobek Merobek Alqur’an di Amerika”,https://turnbackhoax.id/2018/03/23/salah-ini-adalah-orang-yang-pernah-membakar-dan-merobek-merobek-alquran-di-amerika/
7228,"[SALAH] “Mark Zuckerberg, CEO Facebook, Menemukan Kata BFF”",https://turnbackhoax.id/2018/03/23/salah-mark-zuckerberg-ceo-facebook-menemukan-kata-bff/
7229,[SALAH] “Orang-orang China di Terminal 1C Cengkareng Malam Ini”,https://turnbackhoax.id/2018/03/22/salah-orang-orang-china-di-terminal-1c-cengkareng-malam-ini/
7230,[SALAH] “MCA melakukan Trial check server KPUD Semarang”,https://turnbackhoax.id/2018/03/22/salah-mca-melakukan-trial-check-server-kpud-semarang/
7231,[SALAH] AIR MINERAL BISA MELEDAK SAAT KEPANASAN DI MOBIL,https://turnbackhoax.id/2018/03/22/salah-air-mineral-bisa-meledak-saat-kepanasan-di-mobil/
7232,"[BERITA] “Mengandung Cacing, BPOM Kepri Tarik 3 Merek Sarden dari Peredaran”",https://turnbackhoax.id/2018/03/21/berita-mengandung-cacing-bpom-kepri-tarik-3-merek-sarden-dari-peredaran/
7233,[BENAR] Brookings Institution: “Percakapan dengan Joko Widodo Presiden Indonesia”,https://turnbackhoax.id/2018/03/21/benar-brookings-institution-percakapan-dengan-joko-widodo-presiden-indonesia/
7234,[BENAR] “Kunjungan Jokowi ke NZ disambut aksi Papua Merdeka”,https://turnbackhoax.id/2018/03/21/benar-kunjungan-jokowi-ke-nz-disambut-aksi-papua-merdeka/
7235,[SALAH] MICHAEL ESSIEN GABUNG PERSEBAYA SURABAYA,https://turnbackhoax.id/2018/03/21/salah-michael-essien-gabung-persebaya-surabaya/
7236,[SALAH] Polresta Samarinda Adakan Acara Nikah Massal Gratis,https://turnbackhoax.id/2018/03/21/salah-polresta-samarinda-adakan-acara-nikah-massal-gratis/
7237,[HOAX] Ikan Plastik dari Afrika Shop,https://turnbackhoax.id/2018/03/20/hoax-ikan-plastik-dari-afrika-shop/
7238,"[Admin Post] “Klarifikasi Terhadap Komentar Salah Satu Anggota FAFHH, Arif Setiawan”",https://turnbackhoax.id/2018/03/20/admin-post-klarifikasi-terhadap-komentar-salah-satu-anggota-fafhh-arif-setiawan/
7239,[SALAH] “Gambar Masjid Pertama di atas Kapal Induk”,https://turnbackhoax.id/2018/03/20/salah-gambar-masjid-pertama-di-atas-kapal-induk/
7240,[HOAX] Yusril Ihza Mahendra Menangkan Gugatan HTI terhadap Pemerintah,https://turnbackhoax.id/2018/03/20/hoax-yusril-ihza-mahendra-menangkan-gugatan-hti-terhadap-pemerintah-2/
7241,[SALAH] HEINEKEN BAGI BAGI BIR GRATIS,https://turnbackhoax.id/2018/03/20/salah-heineken-bagi-bagi-bir-gratis/
7242,[BENAR] “Konsumen Tuntut Produk Quaker Oats Karena Mengandung Pestisida”,https://turnbackhoax.id/2018/03/20/benar-konsumen-tuntut-produk-quaker-oats-karena-mengandung-pestisida/
7243,[BERITA] “Parlemen Singapura Belajar Antihoaks kepada Indonesia”,https://turnbackhoax.id/2018/03/19/berita-parlemen-singapura-belajar-antihoaks-kepada-indonesia/
7244,"[BENAR] “Diduga Stres Setelah Cerai dengan Istrinya, Suyatno Bacok 2 Orang”",https://turnbackhoax.id/2018/03/19/benar-diduga-stres-setelah-cerai-dengan-istrinya-suyatno-bacok-2-orang/
7245,[BERITA] “Satgas Pangan Polri Pastikan Tak Ada Telur Palsu Beredar di Pasar”,https://turnbackhoax.id/2018/03/19/berita-satgas-pangan-polri-pastikan-tak-ada-telur-palsu-beredar-di-pasar/
7246,[HOAX] FOTO E-TICKET DENGAN NAMA RIZIEQ SHIHAB,https://turnbackhoax.id/2018/03/19/hoax-foto-e-ticket-dengan-nama-rizieq-shihab/
7247,"[BERITA] “Hoax crisis centres will be launched to counter falsehoods ahead of Indonesian elections, says founder of anti-hoax network”",https://turnbackhoax.id/2018/03/19/berita-hoax-crisis-centres-will-be-launched-to-counter-falsehoods-ahead-of-indonesian-elections-says-founder-of-anti-hoax-network/
7248,[SALAH] “Permen Mengandung Narkoba Kasus Siswa SD Solok”,https://turnbackhoax.id/2018/03/19/salah-permen-mengandung-narkoba-kasus-siswa-sd-solok/
7249,[SALAH] PANGERAN ARAB SAUDI MENINGGAL KARENA BUNUH DIRI,https://turnbackhoax.id/2018/03/19/salah-pangeran-arab-saudi-meninggal-karena-bunuh-diri/
7250,[SALAH] “Cacing Hidup Ditemukan di Sarden” | [FALSE] “Alive Worms Found in Canned Sardine”,https://turnbackhoax.id/2018/03/19/salah-cacing-hidup-ditemukan-di-sarden-false-alive-worms-found-in-canned-sardine/
7251,[SALAH] “Jokowi Siapkan Perpres Demi Permudah Tenaga Kerja Asing”,https://turnbackhoax.id/2018/03/18/salah-jokowi-siapkan-perpres-demi-permudah-tenaga-kerja-asing/
7252,[BERITA] “Indonesian group gears up to battle fake news during polls”,https://turnbackhoax.id/2018/03/17/berita-indonesian-group-gears-up-to-battle-fake-news-during-polls/
7253,[SALAH] “Hoaks Penculikan Anak Kecil Usia 1-12 Tahun Mengatasnamakan Kapolri”,https://turnbackhoax.id/2018/03/17/salah-hoaks-penculikan-anak-kecil-usia-1-12-tahun-mengatasnamakan-kapolri/
7254,"[BENAR] “Menara Masjid Al-Aqsha di Jayapura Ditolak, Begini Respon Menteri Agama”",https://turnbackhoax.id/2018/03/17/benar-menara-masjid-al-aqsha-di-jayapura-ditolak-begini-respon-menteri-agama/
7255,[SALAH] “Batu Calcium Oxalate di Ginjal Karena Suka Sekali Konsumsi Soft Drinks”,https://turnbackhoax.id/2018/03/17/salah-batu-calcium-oxalate-di-ginjal-karena-suka-sekali-konsumsi-soft-drinks/
7256,"[BERITA] “Buat Video yang Sudutkan Bank BRI, Pegawai Bawaslu DKI Minta Maaf”",https://turnbackhoax.id/2018/03/17/berita-buat-video-yang-sudutkan-bank-bri-pegawai-bawaslu-dki-minta-maaf/
7257,[SALAH] “Polling Untuk Membangun KUIL atau MASJID di Atas Tapak Masjid Babri yang diruntuhkan” | [FALSE] “Polling to Build Temple or Mosque over Demolished Babri Mosque”,https://turnbackhoax.id/2018/03/16/salah-polling-untuk-membangun-kuil-atau-masjid-di-atas-tapak-masjid-babri-yang-diruntuhkan-false-polling-to-build-temple-or-mosque-over-demolished-babri-mosque/
7258,[SALAH] BAHAYA MAKANAN ANAK KINDER JOY BISA SEBABKAN KANKER,https://turnbackhoax.id/2018/03/16/salah-bahaya-makanan-anak-kinder-joy-bisa-sebabkan-kanker/
7259,"[BERITA] “Polda Metro Ungkap Komplotan Skimming Nasabah via ATM, Modusnya?”",https://turnbackhoax.id/2018/03/16/berita-polda-metro-ungkap-komplotan-skimming-nasabah-via-atm-modusnya/
7260,[SALAH] “Cek Saldo Rekening di Bank BRI Terutama yang Sudah Registrasi HP Menggunakan KK dan NIK”,https://turnbackhoax.id/2018/03/16/salah-cek-saldo-rekening-di-bank-bri-terutama-yang-sudah-registrasi-hp-menggunakan-kk-dan-nik/
7261,[BENAR] “Dengan Air Mata PM Kanada Menyambut Pengungsi dari Suriah” | [TRUE] “With Tears PM of Canada Welcomed the Refugees from Syria”,https://turnbackhoax.id/2018/03/15/benar-dengan-air-mata-pm-kanada-menyambut-pengungsi-dari-suriah-true-with-tears-pm-of-canada-welcomed-the-refugees-from-syria/
7262,[SALAH] “TKA Harus Nyaman Tinggal di Sini Dengan Gaji Tinggi”,https://turnbackhoax.id/2018/03/14/salah-tka-harus-nyaman-tinggal-di-sini-dengan-gaji-tinggi/
7263,"[SALAH] “Kecam Pernyataan Said Aqil, Neno Warisman: Kami Para Ibu Tidak Terima!”",https://turnbackhoax.id/2018/03/14/salah-kecam-pernyataan-said-aqil-neno-warisman-kami-para-ibu-tidak-terima/
7264,[BENAR] @rudiantara_id: “Tweet @PartaiHulk Ini Mengandung Fitnah yANg Sangat Keji dan Tidak Berdasar”,https://turnbackhoax.id/2018/03/14/benar-rudiantara_id-tweet-partaihulk-ini-mengandung-fitnah-yang-sangat-keji-dan-tidak-berdasar/
7265,"[BERITA] “Diserang Netizen Karena Dituding Sebar Berita Hoax, Arie Untung Hapus Postingannya”",https://turnbackhoax.id/2018/03/14/berita-diserang-netizen-karena-dituding-sebar-berita-hoax-arie-untung-hapus-postingannya/
7266,[SALAH] @ArieKuntung: “Mengingatkan Kejadian yang Terjadi Sejak Dari Tahun 2014”,https://turnbackhoax.id/2018/03/14/salah-ariekuntung-mengingatkan-kejadian-yang-terjadi-sejak-dari-tahun-2014/
7267,[SALAH] SURAT PENETAPAN NIP CPNS FORMASI CALON HAKIM,https://turnbackhoax.id/2018/03/14/salah-surat-penetapan-nip-cpns-formasi-calon-hakim/
7268,[SALAH] Pesan Berantai Undian Berhadiah Dari Kementerian Tenaga Kerja Untuk Pekerja Migran Indonesia (PMI) di Hongkong,https://turnbackhoax.id/2018/03/14/salah-pesan-berantai-undian-berhadiah-dari-kementerian-tenaga-kerja-untuk-pekerja-migran-indonesia-pmi-di-hongkong/
7269,[SALAH] “Menkominfo Rudiantara dipaksa Intelijen China Untuk Bocorkan Minimal 70 Juta Data KK dan NIK yang Sesuai”,https://turnbackhoax.id/2018/03/14/salah-menkominfo-rudiantara-dipaksa-intelijen-china-untuk-bocorkan-minimal-70-juta-data-kk-dan-nik-yang-sesuai/
7270,[SALAH] “Jokowi Meminta Izin Tenaga Kerja Asing Dipermudah”,https://turnbackhoax.id/2018/03/13/salah-jokowi-meminta-izin-tenaga-kerja-asing-dipermudah/
7271,[SALAH] @ArieKuntung: “Anak 4 Tahun Bermigrasi Sendirian di Gurun Dari Suriah ke Jordan”,https://turnbackhoax.id/2018/03/13/salah-ariekuntung-anak-4-tahun-bermigrasi-sendirian-di-gurun-dari-suriah-ke-jordan/
7272,[SALAH] “Sekjen PSI Minta Maaf Lewat SMS agar Laporan Jangan Diteruskan”,https://turnbackhoax.id/2018/03/13/salah-sekjen-psi-minta-maaf-lewat-sms-agar-laporan-jangan-diteruskan/
7273,[SALAH] PESAN BERANTAI UNDANGAN RAKERNAS ATAS NAMA REKTOR UNIVERSITAS BRAWIJAYA,https://turnbackhoax.id/2018/03/13/salah-pesan-berantai-undangan-rakernas-atas-nama-rektor-universitas-brawijaya/
7274,[BENAR] “Ustadz di Aceh Tenggara Diserang Seorang Pria Usai Salat Zuhur”,https://turnbackhoax.id/2018/03/12/benar-ustadz-di-aceh-tenggara-diserang-seorang-pria-usai-salat-zuhur/
7275,[SALAH] “Soal Bocornya NIK dan Nomor KK Sekarang dilempar Menjadi Tanggungjawab Provider”,https://turnbackhoax.id/2018/03/12/salah-soal-bocornya-nik-dan-nomor-kk-sekarang-dilempar-menjadi-tanggungjawab-provider-2/
7276,[SALAH] “Soal Bocornya NIK dan Nomor KK Sekarang dilempar Menjadi Tanggungjawab Provider”,https://turnbackhoax.id/2018/03/12/salah-soal-bocornya-nik-dan-nomor-kk-sekarang-dilempar-menjadi-tanggungjawab-provider/
7277,"[BENAR] VIRAL VIDEO NUSA PENIDA DIPENUHI SAMPAH PLASTIK, PENELITI BIDANG OSEANOGRAFI BERI KLARIFIKASI",https://turnbackhoax.id/2018/03/12/benar-viral-video-nusa-penida-dipenuhi-sampah-plastik-peneliti-bidang-oseanografi-beri-klarifikasi/
7278,[SALAH] “Teks Terjemahan di Video Penyelundup Narkoba Menangis Histeris”,https://turnbackhoax.id/2018/03/12/salah-teks-terjemahan-di-video-penyelundup-narkoba-menangis-histeris/
7279,"[HOAKS] Rudi Hartono, Legenda Bulu Tangkis Meninggal",https://turnbackhoax.id/2018/03/12/hoaks-rudi-hartono-legenda-bulu-tangkis-meninggal/
7280,[BENAR] “Pelaku Penusukan Ustaz di Depok Telah Belasan Tahun Alami Gangguan Jiwa”,https://turnbackhoax.id/2018/03/11/benar-pelaku-penusukan-ustaz-di-depok-telah-belasan-tahun-alami-gangguan-jiwa/
7281,[SALAH] “Ulama di Arab Saudi diturunkan Paksa Dari Mimbar Karena Mengkritik Pemerintah” | [FALSE] “Saudi-Imam Arrested From the Pulpit for Speaking Against Jews”,https://turnbackhoax.id/2018/03/11/salah-ulama-di-arab-saudi-diturunkan-paksa-dari-mimbar-karena-mengkritik-pemerintah-false-saudi-imam-arrested-from-the-pulpit-for-speaking-against-jews/
7282,[BENAR] “Ini Penjelasan Mentan soal Larangan Rockmelon Australia ke Indonesia”,https://turnbackhoax.id/2018/03/11/benar-ini-penjelasan-mentan-soal-larangan-rockmelon-australia-ke-indonesia/
7283,"[BERITA] “Hoaks Pil Mandul, Biang Keladi Perang Antaragama di Sri Lanka”",https://turnbackhoax.id/2018/03/10/berita-hoaks-pil-mandul-biang-keladi-perang-antaragama-di-sri-lanka/
7284,[Siaran Pers]  “Pemutakhiran Informasi Kerja Melawan Hoax Di Indonesia”,https://turnbackhoax.id/2018/03/09/siaran-pers-pemutakhiran-informasi-kerja-melawan-hoax-di-indonesia/
7285,"[SALAH] “Polisi Tidak Jadi Buru Pemilik Akun negri_ngeri_88, Ternyata Pimpinan MCA adalah Jasmev”",https://turnbackhoax.id/2018/03/09/salah-polisi-tidak-jadi-buru-pemilik-akun-negri_ngeri_88-ternyata-pimpinan-mca-adalah-jasmev/
7286,[HOAX] PESAN BERANTAI UNTUK SEGERA HUBUNGI SEKDA CILACAP,https://turnbackhoax.id/2018/03/09/hoax-pesan-berantai-untuk-segera-hubungi-sekda-cilacap/
7287,[BERITA] “Penyebar Hoaks dan Penghina Prabowo dan Habib Rizieq Dibekuk”,https://turnbackhoax.id/2018/03/08/berita-penyebar-hoaks-dan-penghina-prabowo-dan-habib-rizieq-dibekuk/
7288,[BERITA] “Sri Lanka Blokir Facebook dan Whatsapp Buntut Kerusuhan Antaragama”,https://turnbackhoax.id/2018/03/08/berita-sri-lanka-blokir-facebook-dan-whatsapp-buntut-kerusuhan-antaragama/
7289,[SALAH] “Guys! Tolong Jangan Beli Cokelat Snickers” | [FALSE] “Guys! Please Don’t Buy Snickers Chocolate Bar”,https://turnbackhoax.id/2018/03/08/salah-guys-tolong-jangan-beli-cokelat-snickers-false-guys-please-dont-buy-snickers-chocolate-bar/
7290,"[BENAR] DITUDING MENCULIK DAN BERAT SEBELAH PADA KASUS PT. RUM, KAPOLRES SUKOHARJO BERI KLARIFIKASI",https://turnbackhoax.id/2018/03/08/benar-dituding-menculik-dan-berat-sebelah-pada-kasus-pt-rum-kapolres-sukoharjo-beri-klarifikasi/
7291,[SALAH] “Mafindo Sudah Menjadi Ormas Pergerakan Paling Suci dan Mulia”,https://turnbackhoax.id/2018/03/08/salah-mafindo-sudah-menjadi-ormas-pergerakan-paling-suci-dan-mulia/
7292,[SALAH] “Registrasi Ulang Nomor Ponsel Akan Digunakan Atas Nama China”,https://turnbackhoax.id/2018/03/07/salah-registrasi-ulang-nomor-ponsel-akan-digunakan-atas-nama-china/
7293,[SALAH] “I Was Told You Kekhawatiran Data Masyarakat Sudah Bocor ke Mana-Mana Terbukti”,https://turnbackhoax.id/2018/03/07/salah-i-was-told-you-kekhawatiran-data-masyarakat-sudah-bocor-ke-mana-mana-terbukti/
7294,"[SALAH] “Kader PDI Perjuangan, Eva Kusuma Sundari dan Rieke Dyah Pitaloka Terkait PKI”",https://turnbackhoax.id/2018/03/07/salah-kader-pdi-perjuangan-eva-kusuma-sundari-dan-rieke-dyah-pitaloka-terkait-pki/
7295,[HOAX] Henry Cavill Meninggal,https://turnbackhoax.id/2018/03/07/hoax-henry-cavill-meninggal/
7296,[HOAKS] Pesan Brimob Akan Sweeping Ojek Online di Wilayah Jakarta Selatan,https://turnbackhoax.id/2018/03/06/hoaks-pesan-brimob-akan-sweeping-ojek-online-di-wilayah-jakarta-selatan/
7297,"[SALAH] “KK dan NIK Anda Bisa Dipakai Orang Lain, Waspadalah!”",https://turnbackhoax.id/2018/03/05/salah-kk-dan-nik-anda-bisa-dipakai-orang-lain-waspadalah/
7298,[HOAKS] Emil Salim Meninggal,https://turnbackhoax.id/2018/03/05/hoaks-emil-salim-meninggal/
7299,[BERITA] “Topik Pilihan “HOAKS ATAU FAKTA” di Kompas.com”,https://turnbackhoax.id/2018/03/04/berita-topik-pilihan-hoaks-atau-fakta-di-kompas-com/
7300,[BENAR] “Penjelasan Terkait Berita Muslim Cyber Army yang Tidak Sesuai Standar”,https://turnbackhoax.id/2018/03/04/benar-penjelasan-terkait-berita-muslim-cyber-army-yang-tidak-sesuai-standar/
7301,[BERITA] “Tersangka Muslim Cyber Army Diduga Ahokers”,https://turnbackhoax.id/2018/03/04/berita-tersangka-muslim-cyber-army-diduga-ahokers/
7302,"[BERITA] “Pakar IT: 99% Video Porno DPR, Rekayasa”",https://turnbackhoax.id/2018/03/04/berita-pakar-it-99-video-porno-dpr-rekayasa/
7303,[BERITA] “Polisi Bantah Akun @Cak_Luth Milik Tersangka Muslim Cyber Army”,https://turnbackhoax.id/2018/03/04/berita-polisi-bantah-akun-cak_luth-milik-tersangka-muslim-cyber-army/
7304,"[SALAH] “Antara Jogja, Tionghoa, Metro Tipu dan Penjajah”",https://turnbackhoax.id/2018/03/04/salah-antara-jogja-tionghoa-metro-tipu-dan-penjajah/
7305,[SALAH] “Kayu Manis vs Kencing Manis”,https://turnbackhoax.id/2018/03/04/salah-kayu-manis-vs-kencing-manis/
7306,[HOAKS] “Para Bajingan Tengik PKI Sudah Mulai Terang-terangan”,https://turnbackhoax.id/2018/03/03/hoaks-para-bajingan-tengik-pki-sudah-mulai-terang-terangan/
7307,[BENAR] “Semudah Apakah Menyebarkan Berita Palsu di Facebook?”,https://turnbackhoax.id/2018/03/03/benar-semudah-apakah-menyebarkan-berita-palsu-di-facebook/
7308,[BENAR] “Cacing Hidup di Produk Ikan Supermarket” | [TRUE] “Live Worms in Supermarket’s Fish Product”,https://turnbackhoax.id/2018/03/03/benar-cacing-hidup-di-produk-ikan-supermarket-true-live-worms-in-supermarkets-fish-product/
7309,"[Admin Post] “Lawan Hoax Dengan Debunk, BUKAN Dengan Membuat Hoax Balasan”",https://turnbackhoax.id/2018/03/02/admin-post-lawan-hoax-dengan-debunk-bukan-dengan-membuat-hoax-balasan/
7310,[HOAX] MALL CIPUTRA SEMARANG ADAKAN NIKAH MASAL GRATIS,https://turnbackhoax.id/2018/03/02/hoax-mall-ciputra-semarang-adakan-nikah-masal-gratis/
7311,[SALAH] “Admin MCA Sebelum Tertangkap Polisi Lagi Menikmati Makan Bareng @fadlizon @prabowo”,https://turnbackhoax.id/2018/03/01/salah-admin-mca-sebelum-tertangkap-polisi-lagi-menikmati-makan-bareng-fadlizon-prabowo/
7312,"[BERITA] “The Family MCA dan Saracen, Bisnis Hoaks Serupa tetapi Tak Sama”",https://turnbackhoax.id/2018/02/28/berita-the-family-mca-dan-saracen-bisnis-hoaks-serupa-tetapi-tak-sama/
7313,[SALAH] “Penyerangan Terhadap Muazin di Masjid Agung Pameungpeuk Garut”,https://turnbackhoax.id/2018/02/28/salah-penyerangan-terhadap-muazin-di-masjid-agung-pameungpeuk-garut/
7314,[SALAH] Kemkominfo Buat Help Desk Registrasi Kartu Prabayar,https://turnbackhoax.id/2018/02/28/salah-kemkominfo-buat-help-desk-registrasi-kartu-prabayar/
7315,[BERITA] “Ketum MUI: Jangan Gunakan Nama “Muslim” untuk Sebar Hoax”,https://turnbackhoax.id/2018/02/28/berita-ketum-mui-jangan-gunakan-nama-muslim-untuk-sebar-hoax/
7316,[HOAX] PRABOWO SUBIANTO SEMPAT ALAMI STROKE SEBANYAK 3 KALI,https://turnbackhoax.id/2018/02/28/hoax-prabowo-subianto-sempat-alami-stroke-sebanyak-3-kali/
7317,[HOAKS] “Terjadi Lagi Pembunuhan Terhadap Muadzin”,https://turnbackhoax.id/2018/02/27/hoaks-terjadi-lagi-pembunuhan-terhadap-muadzin/
7318,[HOAKS] “Cacing Hidup di Sarden” | [HOAX] “Living Worm in Sardine”,https://turnbackhoax.id/2018/02/27/hoaks-cacing-hidup-di-sarden-hoax-living-worm-in-sardine/
7319,"[KLARIFIKASI] BABINSA DIISUKAN TERLIBAT HOAX PENYERANGAN ULAMA, KODAM III BERI PENJELASAN",https://turnbackhoax.id/2018/02/27/klarifikasi-babinsa-diisukan-terlibat-hoax-penyerangan-ulama-kodam-iii-beri-penjelasan/
7320,[HOAKS] Razia STNK Pada Tanggal 28 Februari 2018,https://turnbackhoax.id/2018/02/27/hoaks-razia-stnk-pada-tanggal-28-februari-2018/
7321,"[BERITA] “Polri Bongkar Grup “The Family MCA”, Sindikat Penyebar Isu Provokatif”",https://turnbackhoax.id/2018/02/27/berita-polri-bongkar-grup-the-family-mca-sindikat-penyebar-isu-provokatif/
7322,"[BERITA] “Teror Kiai di Ponpes Kediri Hoax, Ini Cerita Sebenarnya”",https://turnbackhoax.id/2018/02/27/berita-teror-kiai-di-ponpes-kediri-hoax-ini-cerita-sebenarnya/
7323,[Admin Post] Klarifikasi Terhadap Tuduhan dari Page “Media Online MCA”,https://turnbackhoax.id/2018/02/26/admin-post-klarifikasi-terhadap-tuduhan-dari-page-media-online-mca/
7324,[KLARIFIKASI] TIDAK ADA PENEMUAN 3 TON SABU DI KAPAL MV WIN LONG BH 2998,https://turnbackhoax.id/2018/02/26/klarifikasi-tidak-ada-penemuan-3-ton-sabu-di-kapal-mv-win-long-bh-2998/
7325,[EDUKASI] “Menanamkan Mental Paranoid Melalui Berita Hoax”,https://turnbackhoax.id/2018/02/25/edukasi-menanamkan-mental-paranoid-melalui-berita-hoax/
7326,[HOAX] “Surat Sahabat Luar Negri”,https://turnbackhoax.id/2018/02/25/hoax-surat-sahabat-luar-negri/
7327,[HOAX] “Satanisme Buah Disuntik Darah Mengandung HIV”,https://turnbackhoax.id/2018/02/25/hoax-satanisme-buah-disuntik-darah-mengandung-hiv/
7328,[DISINFORMASI] “Retas Akses ke Akun Menggunakan Ping”,https://turnbackhoax.id/2018/02/25/disinformasi-retas-akses-ke-akun-menggunakan-ping/
