,judul,link,kategori
798,[SALAH] Campuran Air Panas dan Pare Mampu Bunuh Sel Kanker,https://turnbackhoax.id/2022/05/10/salah-campuran-air-panas-dan-pare-mampu-bunuh-sel-kanker/,Hoax
799,[SALAH] Berita CTV: “Conspiracy theorists keep getting things right; Experts say ‘that’s dangerous’”,https://turnbackhoax.id/2022/05/10/salah-berita-ctv-conspiracy-theorists-keep-getting-things-right-experts-say-thats-dangerous/,Hoax
800,[SALAH] Penyanyi Zinidin Zidan Meninggal Dunia,https://turnbackhoax.id/2022/05/10/salah-penyanyi-zinidin-zidan-meninggal-dunia/,Hoax
801,[SALAH] KPK GELEDAH ANIES KARENA GELAPKAN UANG FORMULA E,https://turnbackhoax.id/2022/05/10/salah-kpk-geledah-anies-karena-gelapkan-uang-formula-e/,Hoax
802,[SALAH] Air Rebusan Rumput Paragis dapat Sembuhkan Kanker,https://turnbackhoax.id/2022/05/09/salah-air-rebusan-rumput-paragis-dapat-sembuhkan-kanker/,Hoax
803,[SALAH] Sulfur Hexaflouride adalah gas yang memiliki kepadatan seperti air,https://turnbackhoax.id/2022/05/09/salah-sulfur-hexaflouride-adalah-gas-yang-memiliki-kepadatan-seperti-air/,Hoax
804,[SALAH] Bulan berada di kutub utara,https://turnbackhoax.id/2022/05/09/salah-bulan-berada-di-kutub-utara/,Hoax
805,"[SALAH]: Selamat Jalan Ayah, Selamat Jalan Mas Tukul Arwana",https://turnbackhoax.id/2022/05/09/salah-selamat-jalan-ayah-selamat-jalan-mas-tukul-arwana/,Hoax
806,[SALAH] Video Kapal Perang Rusia Moskva Meledak Akibat Serangan Rudal Ukraina,https://turnbackhoax.id/2022/05/07/salah-video-kapal-perang-rusia-moskva-meledak-akibat-serangan-rudal-ukraina/,Hoax
807,[SALAH] Twitter Bill Gates Telah Ditangguhkan oleh Elon Musk,https://turnbackhoax.id/2022/05/07/salah-twitter-bill-gates-telah-ditangguhkan-oleh-elon-musk/,Hoax
808,[SALAH] “Sholat Ied di Mesjid Istiqlal 300 ribu orang meluber sampai halaman Gereja Katedral..adem”,https://turnbackhoax.id/2022/05/07/salah-sholat-ied-di-mesjid-istiqlal-300-ribu-orang-meluber-sampai-halaman-gereja-katedral-adem/,Hoax
809,"[SALAH] Artikel berjudul “Yusuf Mansur melelang motor antiknya seharga 1 milyar, Ini tanggapan Netizen”",https://turnbackhoax.id/2022/05/06/salah-artikel-berjudul-yusuf-mansur-melelang-motor-antiknya-seharga-1-milyar-ini-tanggapan-netizen/,Hoax
810,"[SALAH] Innalillahi, Kronologi ‘Berpulangnya’ Stefan William Akibat Kecelakaan Saat Syuting Sinetron",https://turnbackhoax.id/2022/05/06/salah-innalillahi-kronologi-berpulangnya-stefan-william-akibat-kecelakaan-saat-syuting-sinetron/,Hoax
811,"[SALAH] Video “ulil amri wahabi semakin stress, dia membuat kode2 biadab”",https://turnbackhoax.id/2022/05/06/salah-video-ulil-amri-wahabi-semakin-stress-dia-membuat-kode2-biadab/,Hoax
812,[SALAH] Presiden Rusia Vladimir Putin memainkan piano lagu Aisah,https://turnbackhoax.id/2022/05/06/salah-presiden-rusia-vladimir-putin-memainkan-piano-lagu-aisah/,Hoax
813,[SALAH] INNALILLAHI!! Kabar Duka Andika Pratama Men1nggal Ak1b4t Tert1mp4 Batu Saat Latihan,https://turnbackhoax.id/2022/05/05/salah-innalillahi-kabar-duka-andika-pratama-men1nggal-ak1b4t-tert1mp4-batu-saat-latihan/,Hoax
814,[SALAH] Video “WNA dari China calon penghuni IKN sudah mulai berdatangan mempergunakan Tradisi pakaian adat Dayak Kalimantan”,https://turnbackhoax.id/2022/05/05/salah-video-wna-dari-china-calon-penghuni-ikn-sudah-mulai-berdatangan-mempergunakan-tradisi-pakaian-adat-dayak-kalimantan/,Hoax
815,[SALAH] “GERD menekan jantung hingga tidak berfungsi”,https://turnbackhoax.id/2022/05/05/salah-gerd-menekan-jantung-hingga-tidak-berfungsi/,Hoax
816,[SALAH] Pemerintah Akan Ambil Alih Izin Praktik Dokter dari IDI Dampak Terawan Dipecat,https://turnbackhoax.id/2022/05/02/salah-pemerintah-akan-ambil-alih-izin-praktik-dokter-dari-idi-dampak-terawan-dipecat/,Hoax
817,"[SALAH] Foto “Pergi Mudik, 7 Orang Meninggal Karena Kecelakaan Tiga di Antaranya Satu Keluarga Meninggal Di jalanan”",https://turnbackhoax.id/2022/05/01/salah-foto-pergi-mudik-7-orang-meninggal-karena-kecelakaan-tiga-di-antaranya-satu-keluarga-meninggal-di-jalanan/,Hoax
818,[SALAH] “Di Arab khotbah ceramah berbau politik langsung di sikat”,https://turnbackhoax.id/2022/05/01/salah-di-arab-khotbah-ceramah-berbau-politik-langsung-di-sikat/,Hoax
819,[SALAH] Kotoran Putih Pada Bayi Baru Lahir Dapat Dihilangkan Apabila Rajin Mengonsumsi Air Kelapa Selama Hamil,https://turnbackhoax.id/2022/05/01/salah-kotoran-putih-pada-bayi-baru-lahir-dapat-dihilangkan-apabila-rajin-mengonsumsi-air-kelapa-selama-hamil/,Hoax
820,[SALAH] Ade Armando Meninggal Dunia,https://turnbackhoax.id/2022/05/01/salah-ade-armando-meninggal-dunia/,Hoax
821,[SALAH] Video Dukungan Jokowi 3 Periode,https://turnbackhoax.id/2022/05/01/salah-video-dukungan-jokowi-3-periode/,Hoax
822,[SALAH] Pesan WhatsApp “Makanan Kaleng Produksi Thailand Terkontaminasi Darah Penderita AIDS” dan “Daftar Minuman Penyebab Kanker”,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-makanan-kaleng-produksi-thailand-terkontaminasi-darah-penderita-aids-dan-daftar-minuman-penyebab-kanker/,Hoax
823,[SALAH] Foto Siswa Sekolah Ukraina Berbaris Membentuk SS untuk Merayakan Ulang Tahun Hitler,https://turnbackhoax.id/2022/04/30/salah-foto-siswa-sekolah-ukraina-berbaris-membentuk-ss-untuk-merayakan-ulang-tahun-hitler/,Hoax
824,[SALAH] Video Joe Biden Kejatuhan Kotoran Burung saat Berpidato,https://turnbackhoax.id/2022/04/30/salah-video-joe-biden-kejatuhan-kotoran-burung-saat-berpidato/,Hoax
825,[SALAH] Pesan Whatsapp Kelengkapan Administrasi Pembayaran Calon Mahasiswa/i Baru Angkatan 2022/2023 Universitas Bengkulu,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-kelengkapan-administrasi-pembayaran-calon-mahasiswa-i-baru-angkatan-2022-2023-universitas-bengkulu/,Hoax
826,[SALAH] Pesan WhatsApp Gubernur Jatim Khofifah Indar Parawansa dengan Nomor “083104245110” Memberikan Donasi Kepada Panti Asuhan dan TPQ,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-gubernur-jatim-khofifah-indar-parawansa-dengan-nomor-083104245110-memberikan-donasi-kepada-panti-asuhan-dan-tpq/,Hoax
827,[SALAH] Video “Penjajah Rusia membuat TikTok”,https://turnbackhoax.id/2022/04/30/salah-video-penjajah-rusia-membuat-tiktok/,Hoax
828,[SALAH] Foto Batu Karang Berbentuk 2 Wajah Manusia di California,https://turnbackhoax.id/2022/04/29/salah-foto-batu-karang-berbentuk-2-wajah-manusia-di-california/,Hoax
829,[SALAH] Foto Festival Thingyan di Myanmar Tahun 2022,https://turnbackhoax.id/2022/04/29/salah-foto-festival-thingyan-di-myanmar-tahun-2022/,Hoax
830,[SALAH] Cuitan Menteri Luar Negeri India Menawarkan Sri Lanka Untuk Menjadi Negara Bagian India,https://turnbackhoax.id/2022/04/29/salah-cuitan-menteri-luar-negeri-india-menawarkan-sri-lanka-untuk-menjadi-negara-bagian-india/,Hoax
831,[SALAH] Video “Ade Armando Bongkar Rahasia Sejak Awal COVID-19 sampai Juni 2021 Sudah 14 Juta Tentara Masuk Indonesia”,https://turnbackhoax.id/2022/04/29/salah-video-ade-armando-bongkar-rahasia-sejak-awal-covid-19-sampai-juni-2021-sudah-14-juta-tentara-masuk-indonesia/,Hoax
832,[SALAH] Foto Paus Gereja Katolik Berada di Kuil Setan,https://turnbackhoax.id/2022/04/29/salah-foto-paus-gereja-katolik-berada-di-kuil-setan/,Hoax
833,[SALAH] Elon Musk Mengaktifkan Kembali Twitter Donald Trump,https://turnbackhoax.id/2022/04/29/salah-elon-musk-mengaktifkan-kembali-twitter-donald-trump/,Hoax
834,[SALAH] Bantuan Voucer Pulsa Senilai Rp2 Juta dari BSSN (Badan Siber Dan Sandi Negara) Untuk Masyarakat Terdampak Covid-19,https://turnbackhoax.id/2022/04/28/salah-bantuan-voucer-pulsa-senilai-rp2-juta-dari-bssn-badan-siber-dan-sandi-negara-untuk-masyarakat-terdampak-covid-19/,Hoax
835,[SALAH] Video “DEMO MAHASISWA 21 APRIL 2022”,https://turnbackhoax.id/2022/04/28/salah-video-demo-mahasiswa-21-april-2022/,Hoax
836,[SALAH] Foto Sampul Majalah Time Berwajah Volodymyr Zelensky,https://turnbackhoax.id/2022/04/28/salah-foto-sampul-majalah-time-berwajah-volodymyr-zelensky/,Hoax
837,[SALAH] Video Kepadatan Arus Mudik Jelang Lebaran 2022 di Tol Cikampek Arah Luar Jakarta,https://turnbackhoax.id/2022/04/28/salah-video-kepadatan-arus-mudik-jelang-lebaran-2022-di-tol-cikampek-arah-luar-jakarta/,Hoax
838,[SALAH] Foto Baliho “PDI-P TIDAK BUTUH SUARA UMAT ISLAM”,https://turnbackhoax.id/2022/04/28/salah-foto-baliho-pdi-p-tidak-butuh-suara-umat-islam/,Hoax
839,[SALAH] Putri duyung nyata ditemukan di Afrika,https://turnbackhoax.id/2022/04/28/salah-putri-duyung-nyata-ditemukan-di-afrika/,Hoax
840,[SALAH] Foto Seorang Anak Ukraina Melempar Batu ke Tank Tentara Rusia,https://turnbackhoax.id/2022/04/27/salah-foto-seorang-anak-ukraina-melempar-batu-ke-tank-tentara-rusia/,Hoax
841,[SALAH] “TRAGEDI 11 APRIL 2022 !! RATUSAN NYAWA MELAYANG RIBUAN MAHASISWA BERLARIAN DITEMBAKI HINGGA MATI”,https://turnbackhoax.id/2022/04/27/salah-tragedi-11-april-2022-ratusan-nyawa-melayang-ribuan-mahasiswa-berlarian-ditembaki-hingga-mati/,Hoax
842,"[SALAH] “TERLIBAT KUDETA PRESIDEN, DIJEMPUT PAKSA, ANIES BABAK BELUR BEGINI”",https://turnbackhoax.id/2022/04/27/salah-terlibat-kudeta-presiden-dijemput-paksa-anies-babak-belur-begini/,Hoax
843,[SALAH] Partai Islam Belgia Meminta Belgia Mengadopsi Hukum Syariah Jika Menang di Pemilu 2024,https://turnbackhoax.id/2022/04/27/salah-partai-islam-belgia-meminta-belgia-mengadopsi-hukum-syariah-jika-menang-di-pemilu-2024/,Hoax
844,[SALAH] Situs Upgrade Sistem Operasi Windows 11,https://turnbackhoax.id/2022/04/27/salah-situs-upgrade-sistem-operasi-windows-11/,Hoax
845,"[SALAH] “Kabar Duka Nunung Meninggal Dunia di Tol Solo-Ngawi Akibat Kecelakaan Maut,ini penjelasannya”",https://turnbackhoax.id/2022/04/27/salah-kabar-duka-nunung-meninggal-dunia-di-tol-solo-ngawi-akibat-kecelakaan-mautini-penjelasannya/,Hoax
846,[SALAH] Foto Perempuan Bela Diri Bunuh Pria yang Mau memperkosa Dirinya.,https://turnbackhoax.id/2022/04/27/salah-foto-perempuan-bela-diri-bunuh-pria-yang-mau-memperkosa-dirinya/,Hoax
847,[SALAH] Moderna Memproduksi Virus dan Vaksin Covid-19 Sebelum Pandemi Terjadi,https://turnbackhoax.id/2022/04/27/salah-moderna-memproduksi-virus-dan-vaksin-covid-19-sebelum-pandemi-terjadi/,Hoax
848,[SALAH] Pesan WhatsApp Bupati Bogor dengan Nomor “081358472640” Memberikan Donasi Kepada Yayasan Pondok Pesantren dan Rumah Tahidz,https://turnbackhoax.id/2022/04/27/salah-pesan-whatsapp-bupati-bogor-dengan-nomor-081358472640-memberikan-donasi-kepada-yayasan-pondok-pesantren-dan-rumah-tahidz/,Hoax
849,"[SALAH] Pesan WhatsApp Wakil Bupati Gunungkidul dengan Nomor “081329879795” Menyalurkan Donasi Kepada Yayasan, Masjid, dan Panti Asuhan",https://turnbackhoax.id/2022/04/27/salah-pesan-whatsapp-wakil-bupati-gunungkidul-dengan-nomor-081329879795-menyalurkan-donasi-kepada-yayasan-masjid-dan-panti-asuhan/,Hoax
850,[SALAH] Pemberian Dana Hibah untuk Pembangunan 14 Ruas Jalan di Kabupaten Blitar dari Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR),https://turnbackhoax.id/2022/04/27/salah-pemberian-dana-hibah-untuk-pembangunan-14-ruas-jalan-di-kabupaten-blitar-dari-kementerian-pekerjaan-umum-dan-perumahan-rakyat-pupr/,Hoax
851,[SALAH] BSSN Pantau Aktivitas Telepon dan Media Sosial Masyarakat,https://turnbackhoax.id/2022/04/27/salah-bssn-pantau-aktivitas-telepon-dan-media-sosial-masyarakat/,Hoax
852,[SALAH] Walikota Dorval di Kanada Menolak Peniadaan Menu Babi di Kantin-Kantin Sekolah,https://turnbackhoax.id/2022/04/27/salah-walikota-dorval-di-kanada-menolak-peniadaan-menu-babi-di-kantin-kantin-sekolah/,Hoax
853,[SALAH] Artikel Merdeka.com Berjudul Ibadah Haji Dibatalkan dan Seluruh Dana Dialihkan untuk Pembangunan IKN,https://turnbackhoax.id/2022/04/27/salah-artikel-merdeka-com-berjudul-ibadah-haji-dibatalkan-dan-seluruh-dana-dialihkan-untuk-pembangunan-ikn/,Hoax
854,[SALAH] Video Kengerian Perang Rusia Dan Ukraina,https://turnbackhoax.id/2022/04/27/salah-video-kengerian-perang-rusia-dan-ukraina/,Hoax
855,[SALAH] Es Krim McDonald’s Mengandung Xylitol,https://turnbackhoax.id/2022/04/27/salah-es-krim-mcdonalds-mengandung-xylitol/,Hoax
856,[SALAH]: Artikel Merdeka.com “Maruf siapa Yang Gak Mau Bayar Zakat Masuk Neraka Jahanam”,https://turnbackhoax.id/2022/04/26/salah-artikel-merdeka-com-maruf-siapa-yang-gak-mau-bayar-zakat-masuk-neraka-jahanam/,Hoax
857,[SALAH] Akun WhatsApp Kepala Dinas Perhubungan Kalimantan Tengah Yuliandra Dedy “081282361142”,https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-kepala-dinas-perhubungan-kalimantan-tengah-yuliandra-dedy-081282361142/,Hoax
858,[SALAH] Akun Whatsapp Bupati Kabupaten Blitar Rini Syarifah “+6281233187768”,https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-bupati-kabupaten-blitar-rini-syarifah-6281233187768/,Hoax
859,[SALAH] Akun WhatsApp Wali Kota Probolinggo Hadi Zainal Abidin “083193960715”,https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-wali-kota-probolinggo-hadi-zainal-abidin-083193960715/,Hoax
860,[SALAH] Surat Panggilan Test Calon Pegawai PLN Lokasi Denpasar,https://turnbackhoax.id/2022/04/26/salah-surat-panggilan-test-calon-pegawai-pln-lokasi-denpasar/,Hoax
861,[SALAH] Webinar Nasional Kriteria Penerima Bansos Oleh Pusdatin Kemensos RI,https://turnbackhoax.id/2022/04/26/salah-webinar-nasional-kriteria-penerima-bansos-oleh-pusdatin-kemensos-ri/,Hoax
862,[SALAH] Infografis Imbauan Pelaporan Jika PNS Sebar Ujaran Kebencian dan Intoleransi,https://turnbackhoax.id/2022/04/26/salah-infografis-imbauan-pelaporan-jika-pns-sebar-ujaran-kebencian-dan-intoleransi/,Hoax
863,[SALAH] Pesan Whatsapp Shopee Beri Cashback/Voucher Belanja Rp 3 Juta,https://turnbackhoax.id/2022/04/26/salah-pesan-whatsapp-shopee-beri-cashback-voucher-belanja-rp-3-juta/,Hoax
864,[SALAH] Akun Facebook Bupati Tana Tidung “Ibrahim Ali”,https://turnbackhoax.id/2022/04/26/salah-akun-facebook-bupati-tana-tidung-ibrahim-ali/,Hoax
865,[SALAH] “pesawat C17 milik militer Inggris terbang di atas gedung kota London”,https://turnbackhoax.id/2022/04/26/salah-pesawat-c17-milik-militer-inggris-terbang-di-atas-gedung-kota-london/,Hoax
866,[SALAH] Putusan Mahkamah Agung Republik Indonesia Nomor 31 P/HUM/2022 menyatakan Pandemi Covid-19 telah berakhir,https://turnbackhoax.id/2022/04/26/salah-putusan-mahkamah-agung-republik-indonesia-nomor-31-p-hum-2022-menyatakan-pandemi-covid-19-telah-berakhir/,Hoax
867,[SALAH] Gambar Tangkapan Layar Artikel “Ma’ruf Amin: ajak orang berharta bantu negara hilangkan bahaya kemiskinan tapi jangan musingin pemerintah”,https://turnbackhoax.id/2022/04/26/salah-gambar-tangkapan-layar-artikel-maruf-amin-ajak-orang-berharta-bantu-negara-hilangkan-bahaya-kemiskinan-tapi-jangan-musingin-pemerintah/,Hoax
868,[SALAH] Gambar Tangkapan Layar Artikel Kompas.com “Ma’ruf Amin diusulkan jadi bapak pendeta”,https://turnbackhoax.id/2022/04/26/salah-gambar-tangkapan-layar-artikel-kompas-com-maruf-amin-diusulkan-jadi-bapak-pendeta/,Hoax
869,[SALAH] Video Megawati Ingin Merombak Pancasila,https://turnbackhoax.id/2022/04/25/salah-video-megawati-ingin-merombak-pancasila/,Hoax
870,"[SALAH] Habis makan kepiting jangan Minum susu, dan makan pisang,bisa jadi RACUN",https://turnbackhoax.id/2022/04/25/salah-habis-makan-kepiting-jangan-minum-susu-dan-makan-pisangbisa-jadi-racun/,Hoax
871,[SALAH] Permata Bank Menawarkan Pinjaman Dana Tanpa Agunan/Survey Melalui SMS,https://turnbackhoax.id/2022/04/25/salah-permata-bank-menawarkan-pinjaman-dana-tanpa-agunan-survey-melalui-sms/,Hoax
872,"[SALAH] Gambar Tangkapan Layar Artikel Suara.com “Luhut : Saya yakin rakyat mendukung 3 periode , Yang tidak Mendukung Pasti Aqee Saja.”",https://turnbackhoax.id/2022/04/24/salah-gambar-tangkapan-layar-artikel-suara-com-luhut-saya-yakin-rakyat-mendukung-3-periode-yang-tidak-mendukung-pasti-aqee-saja/,Hoax
873,[SALAH] Pemberian Hadiah Rp40 Juta dari TikTok Kepada Pengguna,https://turnbackhoax.id/2022/04/24/salah-pemberian-hadiah-rp40-juta-dari-tiktok-kepada-pengguna/,Hoax
874,[SALAH] Hypnic Jerk Terjadi Karena Darah Dan Jantung Berhenti Dan Menyebabkan Kematian,https://turnbackhoax.id/2022/04/23/salah-hypnic-jerk-terjadi-karena-darah-dan-jantung-berhenti-dan-menyebabkan-kematian/,Hoax
875,[SALAH] Gambar Tangkapan Layar Artikel CNBC “Luhut : Jawa Barat Pasti Mendukung 3 Periode!”,https://turnbackhoax.id/2022/04/22/salah-gambar-tangkapan-layar-artikel-cnbc-luhut-jawa-barat-pasti-mendukung-3-periode/,Hoax
876,[SALAH] Bendera Uni Soviet Dikibarkan di Mariupol di Tengah Ketegangan Rusia – Ukraina Tahun Ini,https://turnbackhoax.id/2022/04/22/salah-bendera-uni-soviet-dikibarkan-di-mariupol-di-tengah-ketegangan-rusia-ukraina-tahun-ini/,Hoax
877,[SALAH] Pelarangan Daging oleh FDA di Amerika Serikat,https://turnbackhoax.id/2022/04/21/salah-pelarangan-daging-oleh-fda-di-amerika-serikat/,Hoax
878,[SALAH] Foto Ruang Tunggu Utama di Kapal Titanic yang Diambil pada 1912,https://turnbackhoax.id/2022/04/21/salah-foto-ruang-tunggu-utama-di-kapal-titanic-yang-diambil-pada-1912/,Hoax
879,"[SALAH] CEO Moderna, Stéphane Bancel, Menghapus Akun Twitternya dan Membuang Saham Moderna (mRNA) Miliknya Hingga 400 Juta Dollar AS",https://turnbackhoax.id/2022/04/21/salah-ceo-moderna-stephane-bancel-menghapus-akun-twitternya-dan-membuang-saham-moderna-mrna-miliknya-hingga-400-juta-dollar-as/,Hoax
880,[SALAH] Helli mendarat darurat di toll merak,https://turnbackhoax.id/2022/04/21/salah-helli-mendarat-darurat-di-toll-merak/,Hoax
881,[SALAH] Tangkapan Layar Berita merdeka.com “Menteri Yaqut: Minta polisi jaga masjid saat tarawih untuk cegah radikalisme”,https://turnbackhoax.id/2022/04/21/salah-tangkapan-layar-berita-merdeka-com-menteri-yaqut-minta-polisi-jaga-masjid-saat-tarawih-untuk-cegah-radikalisme/,Hoax
882,[SALAH] “Photo asli RA Kartini ketika menjadi santri Kyai Saleh Darat. Tidak memakai konde dan berkebaya”,https://turnbackhoax.id/2022/04/21/salah-photo-asli-ra-kartini-ketika-menjadi-santri-kyai-saleh-darat-tidak-memakai-konde-dan-berkebaya/,Hoax
883,[SALAH] Gambar Tangkapan Layar Artikel Merdeka.com “Mahfud MD: Jokowi bapak pahlawan bangsa melebihi Jendral Sudirman”,https://turnbackhoax.id/2022/04/21/salah-gambar-tangkapan-layar-artikel-merdeka-com-mahfud-md-jokowi-bapak-pahlawan-bangsa-melebihi-jendral-sudirman/,Hoax
884,[SALAH] Foto “Penampakan Bigfoot terlihat oleh seorang warga di Purwokerto yang sedang memancing”,https://turnbackhoax.id/2022/04/21/salah-foto-penampakan-bigfoot-terlihat-oleh-seorang-warga-di-purwokerto-yang-sedang-memancing/,Hoax
885,[SALAH] Foto Pasangan Menyaksikan Peluncuran Roket Apollo 8 tahun 1968,https://turnbackhoax.id/2022/04/21/salah-foto-pasangan-menyaksikan-peluncuran-roket-apollo-8-tahun-1968/,Hoax
886,"[SALAH] Foto “Kejadian subuh, tak senang dibangunkan sahur pakai pengeras suara marbot mesjid diker0yok masa hingga t3was”",https://turnbackhoax.id/2022/04/21/salah-foto-kejadian-subuh-tak-senang-dibangunkan-sahur-pakai-pengeras-suara-marbot-mesjid-diker0yok-masa-hingga-t3was/,Hoax
887,[SALAH] ANIES RESMI DICOPOT !,https://turnbackhoax.id/2022/04/21/salah-anies-resmi-dicopot/,Hoax
888,[SALAH] “resto mang Engking RUMAH MAKAN PENDANA RADIKAL DAN KHILAFAH PERUSAK NKRI”,https://turnbackhoax.id/2022/04/21/salah-resto-mang-engking-rumah-makan-pendana-radikal-dan-khilafah-perusak-nkri/,Hoax
889,[SALAH] “ATAS PERINTAH LUHUT AMIEN RAIS AKHIRNYA DIJEMPUT PAKSA”,https://turnbackhoax.id/2022/04/20/salah-atas-perintah-luhut-amien-rais-akhirnya-dijemput-paksa/,Hoax
890,[SALAH] “KETUA IDI RESMI DIPECAT”,https://turnbackhoax.id/2022/04/20/salah-ketua-idi-resmi-dipecat/,Hoax
891,[SALAH] Berita Merdeka.com: “Ma’ruf Amin: Jokowi Punya Mukjizat Bisa Berbicara dengan Binatang Seperti Nabi Sulaiman”,https://turnbackhoax.id/2022/04/20/salah-berita-merdeka-com-maruf-amin-jokowi-punya-mukjizat-bisa-berbicara-dengan-binatang-seperti-nabi-sulaiman/,Hoax
892,[SALAH] “Rusia Ancam Serang Israel jika Pendudukan terhadap Palestina tak Segera Dihentikan”,https://turnbackhoax.id/2022/04/20/salah-rusia-ancam-serang-israel-jika-pendudukan-terhadap-palestina-tak-segera-dihentikan/,Hoax
893,[SALAH] Ma’ruf Amin: “Kalau Jokowi Terpilih Lagi 3 Periode Ibu-Ibu Cukup Bayar Pakai Kartu”,https://turnbackhoax.id/2022/04/20/salah-maruf-amin-kalau-jokowi-terpilih-lagi-3-periode-ibu-ibu-cukup-bayar-pakai-kartu/,Hoax
894,[SALAH] Video “Apa negara ini sudah dimiliki oleh tiongkok??”,https://turnbackhoax.id/2022/04/20/salah-video-apa-negara-ini-sudah-dimiliki-oleh-tiongkok/,Hoax
895,[SALAH]: Foto Gadis 16 Tahun Yang Dipenjara Karena Membunuh Pemerkosanya,https://turnbackhoax.id/2022/04/20/salah-foto-gadis-16-tahun-yang-dipenjara-karena-membunuh-pemerkosanya/,Hoax
896,[SALAH]: Video Benda Asing Menabrak Bulan,https://turnbackhoax.id/2022/04/20/salah-video-benda-asing-menabrak-bulan/,Hoax
897,[SALAH] Ibu Gorok Anaknya Karena Bangunkan Sahur,https://turnbackhoax.id/2022/04/20/salah-ibu-gorok-anaknya-karena-bagunkan-sahur/,Hoax
898,[SALAH] Gambar Tangkapan Layar Artikel berjudul “Ma’ruf Amin Sebut Uang Haji Dipakai Dulu untuk IKN Haji Dipakai Dulu untuk IKN dan Infrastruktur”,https://turnbackhoax.id/2022/04/20/salah-gambar-tangkapan-layar-artikel-berjudul-maruf-amin-sebut-uang-haji-dipakai-dulu-untuk-ikn-haji-dipakai-dulu-untuk-ikn-dan-infrastruktur/,Hoax
899,"[SALAH] Berita CNN tentang “TEKA-TEKI KEHADIRAN ADAE ARMANDO DI GEDUNG DPR-RI, BABAK BELUR DI HAJAR SEKELOMPOK ORAG TERJAWAB SUDAH”",https://turnbackhoax.id/2022/04/20/salah-berita-cnn-tentang-teka-teka-kehadiran-adae-armando-di-gedung-dpr-ri-babak-belur-di-hajar-sekelompok-orag-terjawab-sudah/,Hoax
